date,city,death,pm10,tempF,o3,dow,season
1987-11-07,ny,195,NA,47.75,-10.85535523,Saturday,Autumn
1987-11-08,ny,201,NA,54.75,-3.312514959,Sunday,Autumn
1987-11-09,ny,210,NA,60.0,-5.861555981,Monday,Autumn
1987-11-10,ny,234,NA,44.25,-14.08492993,Tuesday,Autumn
1987-11-11,ny,210,-16.53200364,32.75,-11.51472228,Wednesday,Autumn
1987-11-12,ny,225,NA,38.75,-8.877751221,Thursday,Autumn
1987-11-13,ny,220,NA,47.0,-14.53101781,Friday,Autumn
1987-11-14,ny,216,NA,52.75,-11.14578138,Saturday,Autumn
1987-11-15,ny,186,NA,48.0,-11.67690004,Sunday,Autumn
1987-11-16,ny,206,NA,46.25,-11.72719619,Monday,Autumn
1987-11-17,ny,238,-0.349214481,54.5,-8.808331381,Tuesday,Autumn
1987-11-18,ny,201,NA,59.25,-5.693295401,Wednesday,Autumn
1987-11-19,ny,198,NA,47.75,-12.95134853,Thursday,Autumn
1987-11-20,ny,199,NA,42.25,-12.33498829,Friday,Autumn
1987-11-21,ny,213,NA,27.75,-0.744592618,Saturday,Autumn
1987-11-22,ny,202,NA,28.25,-3.724578225,Sunday,Autumn
1987-11-23,ny,231,16.721311475,40.5,-9.05260588,Monday,Autumn
1987-11-24,ny,229,NA,52.0,-11.71116512,Tuesday,Autumn
1987-11-25,ny,194,NA,48.75,-13.93996567,Wednesday,Autumn
1987-11-26,ny,238,NA,50.25,-15.42561587,Thursday,Autumn
1987-11-27,ny,213,NA,38.0,-10.39261603,Friday,Autumn
1987-11-28,ny,213,NA,41.5,-8.313174097,Saturday,Autumn
1987-11-29,ny,182,-13.35758197,48.75,1.5387781226,Sunday,Autumn
1987-11-30,ny,216,NA,53.0,-10.9174376,Monday,Autumn
1987-12-01,ny,225,NA,46.25,-16.04437584,Tuesday,Autumn
1987-12-02,ny,196,NA,41.25,-13.87460135,Wednesday,Autumn
1987-12-03,ny,213,NA,38.75,-15.56172496,Thursday,Autumn
1987-12-04,ny,205,NA,41.0,-16.71490365,Friday,Autumn
1987-12-05,ny,196,-14.45679355,35.75,-6.551972097,Saturday,Autumn
1987-12-06,ny,197,NA,38.5,-2.011032622,Sunday,Autumn
