date,city,death,pm10,tempF,o3,dow,season
1987-12-31,seat,32,NA,39.0,NA,Thursday,Autumn
1988-01-01,seat,30,13.119501387,35.0,NA,Friday,Winter
1988-01-02,seat,28,17.997118156,31.5,NA,Saturday,Winter
1988-01-03,seat,25,-7.922413793,36.0,NA,Sunday,Winter
1988-01-04,seat,42,6.6142549815,40.5,NA,Monday,Winter
1988-01-05,seat,27,NA,42.0,NA,Tuesday,Winter
1988-01-06,seat,27,39.17765043,40.5,NA,Wednesday,Winter
1988-01-07,seat,28,29.697559064,42.0,NA,Thursday,Winter
1988-01-08,seat,37,-2.905444126,38.5,NA,Friday,Winter
1988-01-09,seat,30,-7.896848138,41.5,NA,Saturday,Winter
1988-01-10,seat,41,-10.5546534,42.5,NA,Sunday,Winter
1988-01-11,seat,31,-8.916905444,41.0,NA,Monday,Winter
1988-01-12,seat,29,6.111747851,41.0,NA,Tuesday,Winter
