date,city,death,pm10,tempF,o3,dow,season
1987-10-12,det,44,-10.37521917,41.5,-9.255988195,Monday,Autumn
1987-10-13,det,43,23.12141353,45.0,-10.34888823,Tuesday,Autumn
1987-10-14,det,49,15.102832512,48.5,-9.018984623,Wednesday,Autumn
1987-10-15,det,57,48.674861806,58.0,-10.15010692,Thursday,Autumn
1987-10-16,det,62,49.220689655,56.0,-5.684186293,Friday,Autumn
1987-10-17,det,48,NA,54.0,-6.027247003,Saturday,Autumn
1987-10-18,det,36,-8.606060606,54.0,-4.871628586,Sunday,Autumn
1987-10-19,det,43,NA,51.0,-12.10266102,Monday,Autumn
1987-10-20,det,50,-22.61654135,46.0,-10.3394503,Tuesday,Autumn
1987-10-21,det,56,-8.968641115,39.0,-11.34185293,Wednesday,Autumn
1987-10-22,det,59,-17.1439441,38.5,-13.71350202,Thursday,Autumn
1987-10-23,det,44,3.9543859649,43.0,-10.71019358,Friday,Autumn
1987-10-24,det,38,-3.66568323,39.5,-15.96664973,Saturday,Autumn
1987-10-25,det,53,NA,40.5,-8.184569598,Sunday,Autumn
1987-10-26,det,52,NA,41.0,-12.25009793,Monday,Autumn
1987-10-27,det,44,-16.06690141,47.0,-9.288971271,Tuesday,Autumn
1987-10-28,det,46,-16.1580941,41.0,-12.17040322,Wednesday,Autumn
1987-10-29,det,49,NA,42.5,-12.05937134,Thursday,Autumn
1987-10-30,det,34,8.5084745763,48.5,-10.44850175,Friday,Autumn
1987-10-31,det,46,NA,47.0,-8.40668063,Saturday,Autumn
1987-11-01,det,45,NA,51.5,-15.10404699,Sunday,Autumn
1987-11-02,det,45,NA,56.0,-16.19271581,Monday,Autumn
1987-11-03,det,48,32.571428571,66.0,5.2255542544,Tuesday,Autumn
1987-11-04,det,50,NA,62.0,1.3877060813,Wednesday,Autumn
1987-11-05,det,47,-18.68613801,44.0,-0.727076925,Thursday,Autumn
1987-11-06,det,47,-3.014134276,38.0,-5.507622527,Friday,Autumn
1987-11-07,det,51,7.9291125541,46.0,-9.644261223,Saturday,Autumn
1987-11-08,det,49,NA,50.0,-9.00845182,Sunday,Autumn
1987-11-09,det,47,NA,39.5,-2.422824133,Monday,Autumn
1987-11-10,det,37,-30.73498233,35.0,-7.220251246,Tuesday,Autumn
1987-11-11,det,53,-14.99090299,34.0,-7.403518081,Wednesday,Autumn
1987-11-12,det,46,49.180212014,38.0,-14.53443515,Thursday,Autumn
1987-11-13,det,50,1.0279443839,46.5,-13.40463662,Friday,Autumn
1987-11-14,det,54,-16.74733096,48.0,-11.92581881,Saturday,Autumn
1987-11-15,det,60,-11.88434164,48.5,-8.295715323,Sunday,Autumn
1987-11-16,det,52,15.2875,48.0,-9.702288612,Monday,Autumn
1987-11-17,det,55,-2.345080731,57.5,-3.457881875,Tuesday,Autumn
1987-11-18,det,35,-15.73392857,44.0,-8.465314173,Wednesday,Autumn
1987-11-19,det,44,-19.01409774,37.5,-9.579940909,Thursday,Autumn
1987-11-20,det,38,-31.59608541,28.5,0.8800338139,Friday,Autumn
1987-11-21,det,57,-31.51964286,21.0,-0.315489643,Saturday,Autumn
